,p,to,q
9438,123556.754615,29.4,912322.833059
9439,129197.238176,29.4,967596.079435
9440,122078.601231,29.4,868431.648478
9441,130010.679532,29.4,986143.717202
9442,122768.274784,29.4,873279.749242
9443,124567.565552,29.4,923546.30116
9444,130271.75342,29.4,978717.199574
9445,123044.250096,29.4,878634.613558
9446,131071.643581,29.4,997415.699376
9447,123739.11022,29.4,883441.381194
9448,131159.59959,29.4,1003195.68746
9449,124256.896285,29.4,888521.657627
9450,126088.838944,29.4,940059.268379
9451,131940.395336,29.4,995948.287335
9452,124555.667966,29.4,894484.865025
9453,132509.484475,29.4,1015239.18688
9454,125314.74556,29.4,899694.22681
9455,127393.903478,29.4,952266.248213
9456,133108.355434,29.4,1008004.66834
9457,125619.805667,29.4,905661.540841
9458,133930.634966,29.4,1027465.9514
9459,126382.130435,29.4,910846.065057
9460,128496.971757,29.4,964227.88144
9461,134304.871206,29.4,1020237.16343
9462,126657.623765,29.4,916350.832141
9463,134801.743918,29.4,1039246.45651
9464,127455.460151,29.4,921741.313156
9465,129583.05556,29.4,975671.375962
9466,135463.02541,29.4,1031879.60361
9467,127791.606949,29.4,928181.106693
9468,136288.959842,29.4,1051765.28953
9469,128601.544115,29.4,933613.790325
9470,130736.095575,29.4,987896.531285
9471,136696.724466,29.4,1044264.80742
9472,128948.183364,29.4,940115.385961
9473,131381.789074,29.4,994039.831536
9474,137334.665826,29.4,1050554.26887
9475,129549.839337,29.4,946182.791603
9476,137894.107404,29.4,1070699.49769
9477,130394.055823,29.4,951631.368423
9478,132526.260793,29.4,1006402.29816
9479,138599.598084,29.4,1063044.00296
9480,130710.70707,29.41,957922.787161
9481,139156.052283,29.42,1082181.54921
9482,131485.30705,29.43,962243.653776
9483,133586.884467,29.44,1017033.99794
9484,139699.999364,29.45,1073480.90165
9485,131730.891682,29.46,967904.562609
9486,134156.068853,29.47,1022236.7379
9487,140252.143896,29.48,1078811.61379
9488,132255.497598,29.49,973045.25466
9489,140737.026126,29.5,1098653.92646
9490,133066.193293,29.51,977803.492924
9491,135163.206811,29.52,1032988.75908
9492,141367.150679,29.53,1089598.56343
9493,133292.142052,29.54,983374.068135
9494,135723.441079,29.55,1038072.88512
9495,141909.414003,29.56,1094811.34621
9496,133805.964447,29.57,988398.63315
9497,142183.768838,29.58,1114787.38415
9498,134655.562658,29.59,993063.726481
9499,136723.693746,29.6,1048634.10387
9500,143011.630689,29.61,1105373.29317
9501,134824.576122,29.62,998480.485333
9502,137249.137662,29.63,1053519.37461
9503,143518.469737,29.64,1110391.33768
9504,135309.793272,29.65,1003308.81481
9505,137734.187821,29.66,1058468.86984
9506,144029.200843,29.67,1115392.06042
9507,135790.490234,29.68,1008105.12925
9508,138217.225663,29.69,1063388.0057
9509,144536.523436,29.7,1120361.05789
9510,136245.410616,29.71,1012594.0305
9511,144712.331431,29.72,1139925.25676
9512,137039.164816,29.73,1016439.36375
9513,138813.539157,29.74,1072361.06266
9514,145461.651025,29.75,1129053.59807
9515,137085.903438,29.76,1020818.50681
9516,139238.297243,29.77,1076123.8312
9517,145856.431807,29.78,1132947.66771
9518,137465.607689,29.79,1024523.74442
9519,139615.993755,29.8,1079928.44368
9520,146255.674599,29.81,1136794.35067
9521,137841.610021,29.82,1028183.26613
9522,137907.296198,29.83,1083580.23903
9523,146779.897251,29.84,1140734.75167
9524,138262.540278,29.85,1031712.5324
9525,138596.693763,29.86,1087299.73923
9526,147193.948332,29.87,1144434.11662
9527,138660.473723,29.88,1035252.0067
9528,138735.113954,29.89,1090916.8955
9529,147649.48761,29.9,1148120.75004
9530,139074.842413,29.91,1038703.12957
9531,139130.84996,29.92,1094469.34514
9532,148091.276028,29.93,1151704.05325
9533,139484.299316,29.94,1042090.68437
9534,139520.331976,29.95,1097963.21538
9535,148529.530293,29.96,1155228.11604
9536,139888.301828,29.97,1045408.89287
9537,139904.869698,29.98,1101372.4429
9538,148957.774783,29.99,1158671.52478
9539,140283.51144,30.0,1048659.67113
9540,140286.751976,29.99,1104753.3591
9541,148992.345999,29.98,1161645.22043
9542,140642.302577,29.97,1051504.82673
9543,140625.117352,29.96,1107631.79695
9544,143235.715583,29.95,1092170.93829
9545,148840.805013,29.94,1164846.43811
9546,140943.33377,29.93,1053670.52416
9547,140900.501686,29.92,1109963.39276
9548,149645.684007,29.91,1167300.27476
9549,141270.000464,29.9,1056949.97117
9550,141257.939356,29.89,1113166.96127
9551,149995.273466,29.88,1170245.85503
9552,141614.034903,29.87,1060146.66206
9553,141574.820771,29.86,1116080.07103
9554,144594.107329,29.85,1100531.37098
9555,150181.510505,29.84,1172750.04393
9556,141945.939623,29.83,1061661.48405
9557,141755.004418,29.82,1117798.13187
9558,151303.501029,29.81,1174677.41558
9559,142098.172229,29.8,1064648.91344
9560,142527.043165,29.79,1121010.54952
9561,151655.502172,29.78,1177965.32861
9562,142523.488615,29.77,1067696.35408
9563,142850.32231,29.76,1123758.95662
9564,145612.423259,29.75,1108018.57625
9565,151213.665114,29.74,1180530.26047
9566,142917.427422,29.73,1068959.08674
9567,143008.226349,29.72,1125338.12155
9568,145857.632558,29.71,1109462.51847
9569,151212.359853,29.7,1179977.01245
9570,143262.726884,29.69,1072622.88207
9571,143047.105997,29.68,1124726.52065
9572,152275.753034,29.67,1180416.73181
9573,143094.772112,29.66,1073788.8023
9574,143320.510171,29.65,1126149.85715
9575,145941.437633,29.64,1111151.54288
9576,151474.750381,29.63,1179728.31262
9577,143292.000792,29.62,1073932.67543
9578,142869.678424,29.61,1125308.31159
9579,145946.803123,29.6,1110749.01147
9580,151428.746903,29.59,1179215.55748
9581,143245.530958,29.58,1073414.13419
9582,142934.854787,29.57,1124880.50853
9583,145889.419523,29.56,1110224.81521
9584,151319.401149,29.55,1178927.66515
9585,143206.092957,29.54,1072801.62308
9586,142986.469934,29.53,1124276.44566
9587,145824.78848,29.52,1109574.4434
9588,150716.113781,29.51,1178815.48559
9589,143220.398213,29.5,1072124.98336
9590,142780.403048,29.49,1120147.56734
9591,142872.648904,29.48,1104971.1926
9592,147623.10829,29.47,1176603.9629
9593,142824.93895,29.46,1065233.51775
9594,142973.077081,29.45,1120135.25576
9595,145095.120806,29.44,1103913.55359
9596,147564.927064,29.43,1176149.38028
9597,142762.139048,29.42,1063401.32873
9598,142953.217785,29.41,1119369.68408
9599,145066.205193,29.4,1102640.69106
9600,150681.124988,29.4,1175453.89165
9601,142297.67585,29.4,1062466.18837
9602,142907.274518,29.4,1119114.02192
9603,145094.087275,29.4,1102461.68487
9604,141890.865326,29.4,1101886.53883
9605,150714.73555,29.4,1173729.30454
9606,142137.602139,29.4,1060880.02029
9607,142758.260351,29.4,1117469.79316
9608,144899.219305,29.4,1100882.8459
9609,141702.354792,29.4,1100245.12999
9610,150509.725957,29.4,1172163.78101
9611,141929.037727,29.4,1059185.65303
9612,142554.629118,29.4,1115864.7137
9613,144510.319674,29.4,1099240.17396
9614,150323.038724,29.4,1172296.4084
9615,141877.034697,29.4,1058977.52936
9616,142476.349245,29.4,1115855.63891
9617,144442.32406,29.4,1099072.21228
9618,141287.272667,29.4,1098549.7613
9619,150277.537117,29.4,1170550.08099
9620,141664.499679,29.4,1057363.08462
9621,142305.210352,29.4,1114173.94655
9622,141269.570817,29.4,1092833.92962
9623,140837.463547,29.4,1092129.97397
9624,140747.010933,29.4,1090225.55837
9625,146440.706114,29.4,1162305.4292
9626,141036.453865,29.4,1049270.1626
9627,141629.611746,29.4,1105896.61055
9628,141082.796255,29.4,1089147.16042
9629,140612.739778,29.4,1088523.10509
9630,149234.762419,29.4,1159782.5459
9631,140555.424234,29.4,1045255.14263
9632,141044.214589,29.4,1101056.08683
9633,142915.539717,29.4,1083281.96994
9634,139641.595804,29.4,1081294.56235
9635,139547.061305,29.4,1078669.85905
9636,148009.016528,29.4,1150363.30495
9637,139650.835537,29.4,1035068.73897
9638,140185.656104,29.4,1091171.07827
9639,141944.30872,29.4,1073184.33229
9640,138731.102898,29.4,1070945.21462
9641,138595.18973,29.4,1067922.68265
9642,144498.568969,29.4,1138825.8552
9643,138646.071508,29.4,1023666.88036
9644,139188.474785,29.4,1079178.35806
9645,138331.960074,29.4,1060975.64864
9646,137816.488419,29.4,1059038.77885
9647,137594.158559,29.4,1055937.67638
9648,137361.411251,29.4,1053083.18463
9649,142879.98949,29.4,1124280.20032
9650,137384.960008,29.4,1009510.93383
9651,137929.701716,29.4,1064930.96894
9652,137071.836165,29.4,1046935.74612
9653,136562.269478,29.4,1045032.7121
9654,136342.207051,29.4,1041980.42634
9655,136111.966457,29.4,1039140.86683
9656,141591.172734,29.4,1110212.82203
9657,136201.575991,29.4,995677.418206
9658,136342.239606,29.4,1046439.06749
9659,135146.649416,29.4,1028131.14566
9660,134962.588571,29.4,1026151.36941
9661,134726.465746,29.4,1022874.69519
9662,134493.786146,29.4,1019856.65288
9663,134258.338818,29.4,1016816.74755
9664,134023.528701,29.4,1013801.37023
9665,139760.262078,29.4,1084437.29475
9666,134058.181696,29.4,970196.617328
9667,134595.155899,29.4,1024944.00278
9668,136408.478534,29.4,1007192.60665
9669,133324.827902,29.4,1004748.90699
9670,133173.223725,29.4,1001788.17047
9671,132963.276805,29.4,998680.386176
9672,132748.490138,29.4,995683.763482
9673,132526.835592,29.4,992687.401436
9674,138019.735525,29.4,1063105.42987
9675,132386.951655,29.4,949266.074784
9676,132982.853736,29.4,1003744.45035
9677,134564.729786,29.4,986149.463131
9678,131586.956531,29.4,983694.257802
9679,131466.597459,29.4,980811.863856
9680,131277.101041,29.4,977711.860061
9681,130761.607217,29.4,970425.671876
9682,130505.837225,29.4,966952.560095
9683,130287.273954,29.4,963979.707584
9684,130063.100401,29.4,960979.97389
9685,129835.498294,29.4,957952.929296
9686,135412.742184,29.4,1027845.30415
9687,129709.605609,29.4,914648.625522
9688,130397.658258,29.4,968529.107314
9689,129583.306566,29.4,950977.388775
9690,129164.790398,29.4,949627.551942
9691,129035.215481,29.4,947425.799714
9692,128899.200415,29.4,945393.37307
9693,128759.212109,29.4,943367.991125
9694,128617.243706,29.4,941361.373967
9695,128474.483454,29.4,939368.253596
9696,128332.100941,29.4,937392.816955
9697,128193.908988,29.4,935479.645632
9698,128334.383071,29.4,933606.204358
9699,128186.273555,29.4,931703.681013
9700,128046.51772,29.4,929839.618111
9701,127909.555395,29.4,927975.310183
9702,135924.177358,29.4,998822.565002
9703,127878.110164,29.4,887126.743153
9704,128422.338514,29.4,942062.545874
9705,130489.866561,29.4,925992.478817
9706,130008.99446,29.4,924707.418689
9707,129871.520579,29.4,922920.286593
9708,129692.277055,29.4,920997.64575
9709,129526.513472,29.4,919167.099503
9710,129364.931034,29.4,917357.335768
9711,129204.769796,29.4,915565.284521
9712,128779.974241,29.4,913769.873688
9713,128638.424135,29.4,912007.892515
9714,128488.171825,29.4,910220.976604
9715,126228.724214,29.4,908355.202791
9716,126202.89309,29.4,906827.167675
9717,126123.982542,29.4,905128.978487
9718,126026.628328,29.4,903422.183145
9719,125905.496015,29.4,901527.768523
9720,124973.531357,29.3816666667,888867.915572
9721,124810.535569,29.3633333333,887105.387409
9722,124624.251996,29.345,884927.146087
9723,124434.48086,29.3266666667,882821.965364
9724,124240.469211,29.3083333333,880693.44391
9725,124043.893491,29.29,878555.929309
9726,123846.322215,29.2716666667,876420.920109
9727,123902.567412,29.2533333333,874298.792498
9728,123692.521814,29.235,872141.127575
9729,123495.443131,29.2166666667,870113.006476
9730,123292.883145,29.1983333333,867979.132678
9731,123089.288667,29.18,865833.668163
9732,122886.395649,29.1616666667,863698.161932
9733,122684.183761,29.1433333333,861573.786282
9734,122235.176483,29.125,859443.007288
9735,122049.383228,29.1066666667,857332.861586
9736,121863.956885,29.0883333333,855296.339206
9737,121672.537626,29.07,853200.57641
9738,121478.1193,29.0516666667,851080.914704
9739,121287.591557,29.0333333333,849028.583677
9740,121092.150512,29.015,846910.259224
9741,120788.248542,28.9966666667,844777.233876
9742,120610.302535,28.9783333333,842650.130816
9743,120425.625607,28.96,840514.845592
9744,120237.771176,28.9416666667,838380.207357
9745,120047.737705,28.9233333333,836245.397359
9746,119856.052319,28.905,834107.527864
9747,119662.626237,28.8866666667,831959.615079
9748,114594.906269,28.8683333333,760437.098185
9749,121827.04456,28.85,865261.813102
9750,120195.877193,28.8316666667,807537.978752
9751,118464.018227,28.8133333333,819370.164277
9752,118343.490336,28.795,817320.810679
9753,118204.494216,28.7766666667,815776.281523
9754,118062.131917,28.7583333333,814199.368594
9755,117916.507835,28.74,812621.108982
9756,117769.266398,28.7216666667,811046.998558
9757,117629.499339,28.7033333333,809602.241312
9758,117484.005782,28.685,808083.505921
9759,117337.597906,28.6666666667,806561.137334
9760,117191.634377,28.6483333333,805050.391739
9761,117044.204993,28.63,803520.527827
9762,116889.444381,28.6116666667,801886.737286
9763,116735.734287,28.5933333333,800272.521703
9764,116582.573311,28.575,798667.001753
9765,112888.738844,28.5566666667,728352.24253
9766,118785.768616,28.5383333333,832637.075681
9767,117087.93228,28.52,775731.399721
9768,115531.656794,28.5016666667,787399.885413
9769,115412.735435,28.4833333333,785513.820008
9770,115276.225863,28.465,784051.378742
9771,115137.829712,28.4466666667,782558.643257
9772,115000.083088,28.4283333333,781102.835802
9773,114859.402241,28.41,779618.226158
9774,114721.253036,28.3916666667,778183.479149
9775,114581.281071,28.3733333333,776727.684362
9776,114438.136433,28.355,775229.451916
9777,112337.630588,28.3366666667,705445.547726
9778,116638.448845,28.3183333333,809053.199056
9779,114825.044681,28.3,752770.368636
9780,113474.61712,28.2816666667,764480.418919
9781,113374.416674,28.2633333333,762955.249159
9782,113262.987049,28.245,761835.05238
9783,113152.900717,28.2266666667,760687.809375
9784,113042.123444,28.2083333333,759521.88136
9785,112930.799789,28.19,758337.411654
9786,111978.283793,28.1716666667,689169.931683
9787,115177.098822,28.1533333333,792463.808659
9788,112728.803376,28.135,728994.884769
9789,111916.035047,28.1166666667,739939.190121
9790,111865.408259,28.0983333333,738694.960356
9791,111815.301935,28.08,737772.918582
9792,111771.17214,28.0616666667,736847.422465
9793,111732.349821,28.0433333333,735853.372417
9794,111697.64979,28.025,667306.580429
9795,113423.548513,28.0066666667,770162.424378
9796,111670.670445,27.9883333333,715040.574279
9797,111645.735816,27.97,727025.95753
9798,111612.348567,27.9516666667,725563.495101
9799,111580.437947,27.9333333333,724731.86442
9800,111550.750337,27.915,723821.49587
9801,111522.885969,27.8966666667,722915.008225
9802,111496.418484,27.8783333333,654744.584318
9803,112390.231823,27.86,757280.467816
9804,111464.134971,27.8416666667,702529.544142
9805,111441.415921,27.8233333333,714561.141765
9806,111413.998552,27.805,713239.921164
9807,111387.146109,27.7866666667,712500.473345
9808,111361.297185,27.7683333333,711661.768289
9809,111336.285579,27.75,643822.310534
9810,111495.73403,27.7316666667,746036.430632
9811,111291.557842,27.7133333333,691659.948557
9812,111268.265173,27.695,703645.850497
9813,111244.196247,27.6766666667,702425.615522
9814,111220.359084,27.6583333333,701732.322495
9815,111196.809157,27.64,634183.784463
9816,111173.476084,27.6216666667,736094.54717
9817,111150.307828,27.6033333333,682012.485996
9818,111127.253713,27.585,693961.538281
9819,111104.273283,27.5666666667,692807.824821
9820,111081.342437,27.5483333333,692158.502164
9821,111058.446868,27.53,624885.854344
9822,111035.559269,27.5116666667,726489.69702
9823,111012.671347,27.4933333333,672683.522727
9824,110989.777637,27.475,684591.469309
9825,110966.864594,27.4566666667,683495.939649
9826,110943.930864,27.4383333333,616553.831172
9827,110920.974514,27.42,717865.603457
9828,110897.985324,27.4016666667,664304.291958
9829,110874.967437,27.3833333333,676171.463655
9830,110851.917839,27.365,675130.281983
9831,110828.833859,27.3466666667,608429.097381
9832,110805.717165,27.3283333333,709455.20487
9833,110782.56883,27.31,656130.75154
9834,110759.379185,27.2916666667,667968.557656
9835,110736.15121,27.2733333333,666951.221154
9836,110712.889944,27.255,600487.000075
9837,110689.591457,27.2366666667,701227.743077
9838,110666.254414,27.2183333333,648134.430772
9839,110642.88562,27.2,659929.262178
9840,110644.920378,27.1916666667,658996.785059
9841,110678.714398,27.1833333333,592814.666158
9842,110731.653908,27.175,693336.897785
9843,110798.434142,27.1666666667,640564.835567
